queryid,rptno,TransactionType,ForwardType,SettlementType,PositionDate,Entity,EntityGroup1,EntityGroup2,Counterparty,CounterpartyGroup1,CounterpartyGroup2,Instrument,InstrumentGroup1,CcyPair,DealNo,DealId,DealSide,PayorReceive,CashFlowDate,CashflowType,Currency,ValuationModel,MarketValue,BaseCcy,BaseMV,FaceValue,PrincipalOutstanding,BPDelta,BPGamma,IRR,MacaulayDuration,ModifiedDuration,Theta,Convexity,SpotRate,SpotFactor,FwdRate,FwdFactor,ZeroRate,CurrencyDF,BaseDF,DiscountYieldCurve,DealDate,MaturityDate,TermofDeal,DaystoMaturity,TimeProfile,TimeProfileStart,TimeProfileEnd,TimeBucket
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,653,3106,1,REC,5 March 2016,FX Principal,EUR,FORWARD,3559500,USD,4911806.328,3559500,3559500,0,0,0,0,0,0,0,0.748,1.336898396,0.724682482,1.379914687,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1454,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,653,3106,2,PAY,5 March 2016,FX Principal,AUD,FORWARD,-7000000,USD,-4888915.956,-7000000,-7000000,0,0,0,0,0,0,0,0.718,0.718,0.698416565,0.698416565,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1454,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,654,3109,1,REC,5 March 2016,FX Principal,EUR,FORWARD,3559500,USD,4911806.328,3559500,3559500,0,0,0,0,0,0,0,0.748,1.336898396,0.724682482,1.379914687,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1454,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,654,3109,2,PAY,5 March 2016,FX Principal,AUD,FORWARD,-7000000,USD,-4888915.956,-7000000,-7000000,0,0,0,0,0,0,0,0.718,0.718,0.698416565,0.698416565,0,0,0,NOT NEEDED,5 March 2012,5 March 2016,1461,1454,Monthly 49,2 March 2016,1 April 2016,49 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1435,4872,1,REC,24 October 2013,FX Principal,EUR,FORWARD,3559500,USD,4892479.496,3559500,3559500,0,0,0,0,0,0,0,0.748,1.336898396,0.727545205,1.374485039,0,0,0,NOT NEEDED,5 March 2012,24 October 2013,598,591,Monthly 20,2 October 2013,1 November 2013,20 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1435,4872,2,PAY,24 October 2013,FX Principal,AUD,FORWARD,-7000000,USD,-4944101.705,-7000000,-7000000,0,0,0,0,0,0,0,0.718,0.718,0.706300244,0.706300244,0,0,0,NOT NEEDED,5 March 2012,24 October 2013,598,591,Monthly 20,2 October 2013,1 November 2013,20 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1436,4873,1,REC,11 February 2014,FX Principal,EUR,FORWARD,3559500,USD,4900599.365,3559500,3559500,0,0,0,0,0,0,0,0.748,1.336898396,0.726339726,1.376766221,0,0,0,NOT NEEDED,5 March 2012,11 February 2014,708,701,Monthly 24,2 February 2014,1 March 2014,24 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/EUR,1436,4873,2,PAY,11 February 2014,FX Principal,AUD,FORWARD,-7000000,USD,-4937067.6,-7000000,-7000000,0,0,0,0,0,0,0,0.718,0.718,0.705295371,0.705295371,0,0,0,NOT NEEDED,5 March 2012,11 February 2014,708,701,Monthly 24,2 February 2014,1 March 2014,24 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,798,3541,1,REC,16 January 2013,FX Principal,AUD,FORWARD,8000000,USD,5670937.881,8000000,8000000,0,0,0,0,0,0,0,0.718,0.718,0.708867235,0.708867235,0,0,0,NOT NEEDED,5 March 2012,16 January 2013,317,310,Monthly 11,2 January 2013,1 February 2013,11 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,798,3541,2,PAY,16 January 2013,FX Principal,USD,FORWARD,-4400000,USD,-4400000,-4400000,-4400000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,16 January 2013,317,310,Monthly 11,2 January 2013,1 February 2013,11 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,799,3540,1,REC,14 November 2012,FX Principal,AUD,FORWARD,10000000,USD,7094427.527,10000000,10000000,0,0,0,0,0,0,0,0.718,0.718,0.709442753,0.709442753,0,0,0,NOT NEEDED,6 March 2012,14 November 2012,253,247,Monthly 9,2 November 2012,1 December 2012,9 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,799,3540,2,PAY,14 November 2012,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,6 March 2012,14 November 2012,253,247,Monthly 9,2 November 2012,1 December 2012,9 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,800,3542,1,REC,9 May 2012,FX Principal,AUD,FORWARD,16500000,USD,11564732.14,16500000,16500000,0,0,0,0,0,0,0,0.718,0.718,0.700892857,0.700892857,0,0,0,NOT NEEDED,15 February 2012,9 May 2012,84,58,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,800,3542,2,PAY,9 May 2012,FX Principal,USD,FORWARD,-9075000,USD,-9075000,-9075000,-9075000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,15 February 2012,9 May 2012,84,58,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,801,3543,1,REC,5 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7078714.982,10000000,10000000,0,0,0,0,0,0,0,0.718,0.718,0.707871498,0.707871498,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,419,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,801,3543,2,PAY,5 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,419,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,803,3551,1,REC,5 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7078714.982,10000000,10000000,0,0,0,0,0,0,0,0.718,0.718,0.707871498,0.707871498,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,419,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,803,3551,2,PAY,5 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,5 March 2012,5 May 2013,426,419,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1406,4842,1,REC,15 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7077801.462,10000000,10000000,0,0,0,0,0,0,0,0.718,0.718,0.707780146,0.707780146,0,0,0,NOT NEEDED,7 March 2012,15 May 2013,434,429,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1406,4842,2,PAY,15 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,7 March 2012,15 May 2013,434,429,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1407,4843,1,REC,15 May 2013,FX Principal,AUD,FORWARD,10000000,USD,7077801.462,10000000,10000000,0,0,0,0,0,0,0,0.718,0.718,0.707780146,0.707780146,0,0,0,NOT NEEDED,8 March 2012,15 May 2013,433,429,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1407,4843,2,PAY,15 May 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,15 May 2013,433,429,Monthly 15,2 May 2013,1 June 2013,15 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1408,4844,1,REC,13 March 2013,FX Principal,AUD,FORWARD,10000000,USD,7083556.638,10000000,10000000,0,0,0,0,0,0,0,0.718,0.718,0.708355664,0.708355664,0,0,0,NOT NEEDED,9 March 2012,13 March 2013,369,366,Monthly 13,2 March 2013,1 April 2013,13 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,AUD/USD,1408,4844,2,PAY,13 March 2013,FX Principal,USD,FORWARD,-5500000,USD,-5500000,-5500000,-5500000,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,13 March 2013,369,366,Monthly 13,2 March 2013,1 April 2013,13 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,683,987,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3496467.722,5000000,5000000,0,0,0,0,0,0,0,0.718,0.718,0.699293544,0.699293544,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,683,987,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,717,3262,1,REC,18 September 2013,FX Principal,AUD,FORWARD,7550250,USD,5335226.444,7550250,7550250,0,0,0,0,0,0,0,0.718,0.718,0.706629111,0.706629111,0,0,0,NOT NEEDED,28 November 2001,18 September 2013,4312,555,Monthly 19,2 September 2013,1 October 2013,19 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,717,3262,2,PAY,18 September 2013,FX Principal,USD,FORWARD,-3877053.38,USD,-3877053.38,-3877053.38,-3877053.38,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,18 September 2013,4312,555,Monthly 19,2 September 2013,1 October 2013,19 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,718,3263,1,REC,10 October 2012,FX Principal,AUD,FORWARD,6500000,USD,4613456.151,6500000,6500000,0,0,0,0,0,0,0,0.718,0.718,0.709762485,0.709762485,0,0,0,NOT NEEDED,28 November 2001,10 October 2012,3969,212,Monthly 8,2 October 2012,1 November 2012,8 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,718,3263,2,PAY,10 October 2012,FX Principal,USD,FORWARD,-3337750,USD,-3337750,-3337750,-3337750,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,10 October 2012,3969,212,Monthly 8,2 October 2012,1 November 2012,8 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,719,3264,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3496467.722,5000000,5000000,0,0,0,0,0,0,0,0.718,0.718,0.699293544,0.699293544,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,719,3264,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,737,3388,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3496467.722,5000000,5000000,0,0,0,0,0,0,0,0.718,0.718,0.699293544,0.699293544,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,737,3388,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,747,3405,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3496467.722,5000000,5000000,0,0,0,0,0,0,0,0.718,0.718,0.699293544,0.699293544,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,747,3405,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,748,3441,1,REC,30 November 2015,FX Principal,AUD,FORWARD,5000000,USD,3496467.722,5000000,5000000,0,0,0,0,0,0,0,0.718,0.718,0.699293544,0.699293544,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Spot,SPOT,AUD/USD,748,3441,2,PAY,30 November 2015,FX Principal,USD,FORWARD,-2567500,USD,-2567500,-2567500,-2567500,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,28 November 2001,30 November 2015,5115,1358,Monthly 45,2 November 2015,1 December 2015,45 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1580,5165,1,REC,13 March 2012,FX Principal,EUR,FORWARD,7000000,USD,9327115.256,7000000,7000000,0,0,0,0,0,0,0,0.748,1.336898396,0.7505,1.332445037,0,0,0,NOT NEEDED,6 March 2012,13 March 2012,7,1,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1580,5165,2,PAY,13 March 2012,FX Principal,USD,FORWARD,-8547008.55,USD,-8547008.55,-8547008.55,-8547008.55,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,6 March 2012,13 March 2012,7,1,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1581,5167,1,REC,13 March 2012,FX Principal,EUR,FORWARD,3000000,USD,3997335.11,3000000,3000000,0,0,0,0,0,0,0,0.748,1.336898396,0.7505,1.332445037,0,0,0,NOT NEEDED,7 March 2012,13 March 2012,6,1,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1581,5167,2,PAY,13 March 2012,FX Principal,USD,FORWARD,-3657376.93,USD,-3657376.93,-3657376.93,-3657376.93,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,7 March 2012,13 March 2012,6,1,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1582,5169,1,REC,13 March 2012,FX Principal,EUR,FORWARD,2000000,USD,2664890.073,2000000,2000000,0,0,0,0,0,0,0,0.748,1.336898396,0.7505,1.332445037,0,0,0,NOT NEEDED,8 March 2012,13 March 2012,5,1,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1582,5169,2,PAY,13 March 2012,FX Principal,USD,FORWARD,-2437315.3,USD,-2437315.3,-2437315.3,-2437315.3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,13 March 2012,5,1,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1583,5171,1,REC,17 March 2012,FX Principal,EUR,FORWARD,5000000,USD,6688556.488,5000000,5000000,0,0,0,0,0,0,0,0.748,1.336898396,0.747545455,1.337711298,0,0,0,NOT NEEDED,9 March 2012,17 March 2012,8,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1583,5171,2,PAY,17 March 2012,FX Principal,USD,FORWARD,-6027727.55,USD,-6027727.55,-6027727.55,-6027727.55,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,17 March 2012,8,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1586,5177,1,REC,17 March 2012,FX Principal,EUR,FORWARD,100000,USD,133771.1298,100000,100000,0,0,0,0,0,0,0,0.748,1.336898396,0.747545455,1.337711298,0,0,0,NOT NEEDED,7 March 2012,17 March 2012,10,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1586,5177,2,PAY,17 March 2012,FX Principal,USD,FORWARD,-121865.76,USD,-121865.76,-121865.76,-121865.76,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,7 March 2012,17 March 2012,10,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1587,5179,1,REC,17 March 2012,FX Principal,EUR,FORWARD,3500000,USD,4681989.542,3500000,3500000,0,0,0,0,0,0,0,0.748,1.336898396,0.747545455,1.337711298,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1587,5179,2,PAY,17 March 2012,FX Principal,USD,FORWARD,-4219409.28,USD,-4219409.28,-4219409.28,-4219409.28,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1588,5181,1,REC,18 March 2012,FX Principal,EUR,FORWARD,2500000,USD,3344956.211,2500000,2500000,0,0,0,0,0,0,0,0.748,1.336898396,0.747393939,1.337982485,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,6,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1588,5181,2,PAY,18 March 2012,FX Principal,USD,FORWARD,-3031129.7,USD,-3031129.7,-3031129.7,-3031129.7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,6,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1591,5187,1,REC,17 March 2012,FX Principal,USD,FORWARD,180831.83,USD,180831.83,180831.83,180831.83,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1591,5187,2,PAY,17 March 2012,FX Principal,EUR,FORWARD,-150000,USD,-200656.6946,-150000,-150000,0,0,0,0,0,0,0,0.748,1.336898396,0.747545455,1.337711298,0,0,0,NOT NEEDED,8 March 2012,17 March 2012,9,5,Monthly 1,12 March 2012,1 April 2012,1 Monthly
2956,11209,FX,Spot/Forward,Deliverable,12 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1592,5189,1,REC,18 March 2012,FX Principal,USD,FORWARD,9093389.11,USD,9093389.11,9093389.11,9093389.11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NOT NEEDED,9 March 2012,18 March 2012,9,6,Monthly 1,12 March 2012,1 April 2012,1 Monthly
